id	key	name	POIconv	mass	Cx	Cy	Cz	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Ipoint	sigma_mass	sigma_Cx	sigma_Cy	sigma_Cz	sigma_Ixx	sigma_Iyy	sigma_Izz	sigma_Ixy	sigma_Ixz	sigma_Iyz
C.1.2.2.1.1.2.2	C.00001.00002.00002.00001.00001.00002.00002	Part 920	-	0.7616543880011887	47.759889578446746	70.23149468004704	64.2881260253489	0.8365410239384761	0.9492416930287492	0.8685955399659884	-0.003347153783754152	-0.011975874145181647	0.005839179218359931	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.1.2.3	C.00001.00002.00002.00001.00001.00002.00003	Part 921	+	0.021379657721845434	57.531608222052455	73.42850370332599	61.6898390930146	0.021527752953343134	0.02619449818308588	0.028343739182350582	8.116811288694989e-4	6.632069751084687e-4	1.13792767616614e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.1.2.4	C.00001.00002.00002.00001.00001.00002.00004	Part 922	+	0.3944050546500366	-65.04850061610341	-85.6566856149584	74.16435056366026	0.5517367652677677	0.4595055453477788	0.5089780501031764	-0.0018066614633099939	-0.0039876135243384495	0.003396071970097911	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.1.2.5	C.00001.00002.00002.00001.00001.00002.00005	Part 923	-	0.3832627466998529	-0.5101643968373537	6.384871248155832	-34.1337448451668	0.4477798341795467	0.4419436298176441	0.5115002617604051	-0.004129105121358612	0.010683859248127748	0.008836181083328244	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.1.3.1	C.00001.00002.00002.00001.00001.00003.00001	Part 924	+	0.9098902928296011	-67.32482938095927	13.133474811911583	2.206150349229574	1.361844708158152	1.3298241465574654	1.3458447578579866	-0.01226606230409862	-0.028852209553286642	-0.010151314568700009	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.1.3.2	C.00001.00002.00002.00001.00001.00003.00002	Part 925	-	0.48804895440395923	-74.20310853049159	29.36070477589965	48.44129062257707	0.645321086113301	0.6826182242447267	0.6597736995008983	0.021845674250418168	0.01922806005937716	-0.02907158346786725	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.1.3.3	C.00001.00002.00002.00001.00001.00003.00003	Part 926	+	0.5580423413272947	-25.388148706406355	19.993044063448906	40.35831596702337	0.6745063598180404	0.6784042269102898	0.6459669176582017	0.040450960801018926	-0.02030124017871201	0.06462954329343132	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.1.3.4	C.00001.00002.00002.00001.00001.00003.00004	Part 927	-	0.40644716095970945	84.04793255031109	-58.756082924082875	18.052408238872886	0.4699585397163946	0.47379991403944666	0.4698722999414431	-0.016463384559653734	-0.0354527632987033	-0.004649885440174157	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.1.1	C.00001.00002.00002.00001.00002.00001.00001	Part 928	-	0.7995262390787248	-70.02420681528747	-45.677982131019235	37.172099854797125	0.810093025908591	0.7725583471161834	0.8106496361914727	0.00747103716986839	0.002271714147283138	0.014016636322683622	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.1.2	C.00001.00002.00002.00001.00002.00001.00002	Part 929	-	0.7995670292919967	-97.44771784171462	-58.66879811510444	-45.73369529098272	0.8056292724888053	0.8123907465948877	0.9152130513852671	0.008575871360702694	0.019939681104693095	-0.025695000410455287	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.1.3	C.00001.00002.00002.00001.00002.00001.00003	Part 930	+	0.9775735801451374	-91.10767035745084	3.369822585955262	21.281422534957528	1.4855871098462907	1.491914369412807	1.4583468439755838	-0.009982867245512811	0.021534481927929873	-0.009394902390628075	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.2.1	C.00001.00002.00002.00001.00002.00002.00001	Part 931	+	0.021402636292390528	-92.75170937180519	43.91828738152981	-93.28296408057213	0.02682958562219768	0.028817092257073577	0.02694188151256071	6.6169702075143e-4	0.002165462399996659	-5.7933430365538334e-5	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.2.2	C.00001.00002.00002.00001.00002.00002.00002	Part 932	-	0.3272131983656436	-84.2272687703371	-42.10040234029293	26.3877481687814	0.3927297203302749	0.3667391269978756	0.43938759921654547	-0.024800585605636784	-0.019196181839835603	-0.006210975820636622	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.2.3	C.00001.00002.00002.00001.00002.00002.00003	Part 933	-	0.3637619523713365	56.703932071104646	-91.10476705245674	57.741919392719865	0.47905852257414216	0.4028898340008814	0.4423681904178884	-0.024919868043831037	-0.03699538509650166	0.003665243380487599	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.2.4	C.00001.00002.00002.00001.00002.00002.00004	Part 934	-	0.5193952887237537	-23.044981574639678	51.513195876032114	-25.090753939002752	0.724839429412922	0.6189863739809514	0.6621499257365612	0.021548560645599485	-0.017812116418874785	0.015228660831936528	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.2.5	C.00001.00002.00002.00001.00002.00002.00005	Part 935	-	0.58695749166538	40.622040862217546	67.94142634607852	49.45287965238094	0.816131836828404	0.8005513906078435	0.7879026653987344	-0.026382847827147754	-0.014195410767882772	1.9774592075020214e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.3.1	C.00001.00002.00002.00001.00002.00003.00001	Part 936	-	0.8690858327089809	5.956424260511994	-63.47609465010464	99.81979625299573	1.0728206477751006	0.9984520385474636	1.0343238929780978	0.03826574876350809	0.109191755978082	0.019069675750405357	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.3.2	C.00001.00002.00002.00001.00002.00003.00002	Part 937	-	0.4456750747319311	-21.321478625759482	-59.986153710633516	62.09910814650357	0.5609739261604525	0.6079352732051975	0.5851442200880124	-0.050481005002403184	-2.863930330591573e-4	-3.5979592361950986e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.1.2.3.3	C.00001.00002.00002.00001.00002.00003.00003	Part 938	+	0.8365796870754566	-45.31658664345741	-69.40311254002154	55.42219593189657	1.1416474236276872	1.1278183915803692	1.0989815533828418	-0.010554908537077475	0.017130195610554688	0.00880700266928349	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.1.1	C.00001.00002.00002.00002.00001.00001.00001	Part 939	-	0.5304808197803795	60.75750580057502	-32.76290348730981	-84.49718449264765	0.7213257122723988	0.7234731790778778	0.7185367014939027	0.01483740539071361	0.04841522530425567	0.028203966781611686	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.1.2	C.00001.00002.00002.00002.00001.00001.00002	Part 940	-	0.7308029113435186	91.09971495345235	75.5786759313196	45.52659331820905	1.007833088478367	0.98129261330428	1.023527139249452	-0.05562443555643414	0.004041145063428419	-0.0319486739470413	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.1.3	C.00001.00002.00002.00002.00001.00001.00003	Part 941	-	0.4371213127204683	-32.463991176337004	73.74017057009041	-20.926463743671775	0.3995857926250314	0.38502937842237395	0.41275025534529675	0.005558983815707172	0.001144980919016476	-0.006669784596549803	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.2.1	C.00001.00002.00002.00002.00001.00002.00001	Part 942	+	0.9812123987139203	-49.319747276604176	95.33907482400537	55.62381888739765	1.0006192960276659	1.2084499004363687	1.2096661175658778	0.011185861634035815	-0.012322805038329533	-0.0010512235113654103	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.2.2	C.00001.00002.00002.00002.00001.00002.00002	Part 943	+	0.7293517280058004	-5.361723201349378	-43.36663968861103	14.300070377066731	0.7939805078297852	0.7369344379142871	0.722756761171007	0.013930435433064506	0.012831483825266419	0.039817308153053003	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.2.3	C.00001.00002.00002.00002.00001.00002.00003	Part 944	-	0.42534472983982413	50.050278939306736	15.128774009644985	-10.529186390340328	0.5119424650658849	0.5307585473489143	0.5022029988226561	0.04111003840472058	-0.01496749705211656	-0.005191622726144549	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.2.4	C.00001.00002.00002.00002.00001.00002.00004	Part 945	-	0.9555976862048264	-83.55107973329723	-50.43617389164865	-85.22074781358242	1.1672360051465862	1.1837072191293871	1.0958214495700125	-0.0372436406590437	-0.07339301728699608	-0.06002581903944487	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.2.5	C.00001.00002.00002.00002.00001.00002.00005	Part 946	-	0.42094266666821206	-7.098900340497494	-82.31172608211637	62.75307317264378	0.5065569279605093	0.5015888289180981	0.6041167793917881	0.01314653157414077	0.04584804867370509	0.02308903785672673	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.3.1	C.00001.00002.00002.00002.00001.00003.00001	Part 947	-	0.3024013258176856	45.85023648105562	-3.684002533555031	-94.07813153229654	0.32725238184361594	0.3526668346173522	0.3547297689551177	0.007379397694733824	-0.0018620467074161502	-0.002576270043918154	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.3.2	C.00001.00002.00002.00002.00001.00003.00002	Part 948	+	0.7712300861815456	86.4832405000925	-71.39332671649754	31.37113037519157	1.0742444285834558	1.0532506291283061	1.1129527430470079	0.014271390100853461	0.009819387251517993	-0.04906542134574031	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.3.3	C.00001.00002.00002.00002.00001.00003.00003	Part 949	-	0.6450899850483984	-7.571651693433523	91.65872284211218	-90.08773728273809	0.7193817285350733	0.7138839830932242	0.6593076541923454	-0.016593916541461546	0.0011190086397145083	0.01123433779020476	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.3.4	C.00001.00002.00002.00002.00001.00003.00004	Part 950	-	0.39505316310282795	24.153555231168866	-28.724731458351016	2.1092519629746675	0.4565105817478127	0.4588437105696054	0.46545579412748667	-0.012915001457887484	-0.011585624019641527	-0.019275062383034183	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.1.3.5	C.00001.00002.00002.00002.00001.00003.00005	Part 951	-	0.931761880374048	-30.304699996486306	-91.6789770592004	62.852431274950504	0.9589455054782718	0.9426141595917784	1.1042672268306502	-0.03446462598165776	0.011123421512644175	0.008326846277428385	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.1.1	C.00001.00002.00002.00002.00002.00001.00001	Part 952	+	0.5570705220787786	30.003085965290666	-54.571036621928215	21.27750525251031	0.7665951074163597	0.6630523085738558	0.7396519992902546	-0.01687849662981117	0.043354766851987636	0.017554973441418563	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.1.2	C.00001.00002.00002.00002.00002.00001.00002	Part 953	+	0.23396996997622774	98.9019550383091	-30.013889400288463	-92.65798064880073	0.2879445622774804	0.2862266629321412	0.3546024794657702	-0.0037929954483616156	0.02380493223724639	0.0024373370542601913	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.1.3	C.00001.00002.00002.00002.00002.00001.00003	Part 954	-	0.86733810041775	18.01522821187973	61.25991437584162	-5.63686559908092	1.1507957085401581	1.1557880380325536	1.2012781496508196	-0.01147436534047317	4.259336001753675e-4	0.005690544168021413	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.1.4	C.00001.00002.00002.00002.00002.00001.00004	Part 955	+	0.2448255994936917	70.93952926807106	69.69455098733306	-87.3676841147244	0.3050342462555332	0.3633899289650806	0.28125321359133754	-0.007141392777173988	0.00116163306847005	0.0065718634573092355	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.2.1	C.00001.00002.00002.00002.00002.00002.00001	Part 956	-	0.9265268304713536	-22.51451276242733	-61.963509768247604	55.60203264467418	0.9988361908372292	1.0387515322180894	1.1441927486948744	0.11200498302669121	-9.169841521839241e-4	0.028143453031371238	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.2.2	C.00001.00002.00002.00002.00002.00002.00002	Part 957	+	0.19667191374581308	-99.83924245461822	-42.325388733297586	63.988291611894965	0.23759592093800355	0.2494436476457511	0.19041222416218706	-0.0023721276633502306	-0.02768849944165324	-0.003604262125553083	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.3.1	C.00001.00002.00002.00002.00002.00003.00001	Part 958	-	0.6220170653872192	-88.4271802380681	-81.5281419083476	-27.723316801711917	0.7736162177564065	0.8860050731648637	0.7255147558331203	-0.046987189859727774	0.025245912547133355	-0.013774643422691968	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.3.2	C.00001.00002.00002.00002.00002.00003.00002	Part 959	+	0.823775424022926	-43.416218645870686	71.37513617053628	-34.72619606181979	1.3041354088849226	1.1654770404293808	1.1427817380818417	0.015010004872013545	0.01782261799650988	0.014099498696372635	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.3.3	C.00001.00002.00002.00002.00002.00003.00003	Part 960	-	0.643063347045565	73.45139910466969	-93.64247056655586	66.66100104339421	0.6549345347317238	0.8409070444321589	0.7583692077825698	0.0428066388724407	0.08521091190831898	-0.027444675440931342	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.3.4	C.00001.00002.00002.00002.00002.00003.00004	Part 961	+	0.7869032913711853	1.5268539544194937	99.22892670147121	73.58403005637228	0.7824877417217395	0.7504723209460015	0.76235124883583	0.010626578362149159	0.005201274982690693	-0.01605734714355661	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.3.5	C.00001.00002.00002.00002.00002.00003.00005	Part 962	-	0.06666130894469097	-40.534817148	60.644725197926164	-88.8822975102812	0.10365734419264018	0.08204556296858923	0.08352699397535596	-5.733377728265961e-5	0.0029487717074824634	-3.9419111941320047e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.4.1	C.00001.00002.00002.00002.00002.00004.00001	Part 963	+	0.041582843948155646	2.6299283374100924	-89.00875230319798	61.91454012878239	0.06251470225361101	0.06655216657533557	0.06251163909186692	7.832442366003815e-4	4.6678940832468006e-4	-0.0023940572901619975	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.4.2	C.00001.00002.00002.00002.00002.00004.00002	Part 964	-	0.3805989583923947	-58.100847620517015	-47.9768980294466	88.36092092096806	0.42014221032729493	0.42071249358644336	0.38071988731261963	0.00327987965315247	-0.008576809208006127	0.011310037607792516	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.2.4.3	C.00001.00002.00002.00002.00002.00004.00003	Part 965	+	0.09968985624075867	-60.995100950822234	91.09862949699163	-9.59267821162939	0.1594884376434478	0.15928204896182166	0.16095520879840836	-0.0016440301855379074	2.1439563241317495e-4	-2.172842045158165e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.1.1	C.00001.00002.00002.00002.00003.00001.00001	Part 966	-	0.345393353250809	49.225673638284206	-13.037929870188236	-34.64252627454698	0.47913723832637867	0.4586625256694213	0.47473932191825574	0.017509495424065775	-0.02868000192956314	0.002978637095086272	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.1.2	C.00001.00002.00002.00002.00003.00001.00002	Part 967	+	0.147076126674423	72.91318336501718	25.294630136340857	6.516283191740513	0.21739396030556551	0.23286888073360199	0.22638707764568097	6.615551163557344e-4	0.0015978837683497038	3.3473494387656984e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.1.3	C.00001.00002.00002.00002.00003.00001.00003	Part 968	-	0.5250803465456702	41.28240216523409	56.341146072372794	29.793682508170605	0.6142898985369039	0.6230022973423036	0.6394846616925042	0.06041707099300492	0.04082566972114808	-0.012794288708073476	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.1.4	C.00001.00002.00002.00002.00003.00001.00004	Part 969	+	0.4892021876189392	-14.718003058806062	-77.48289168812335	-9.802870312705636	0.6526306182681287	0.5867509579436452	0.5518915429797854	0.06013613675420441	0.004444479745731449	-0.002495198961270224	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.1.5	C.00001.00002.00002.00002.00003.00001.00005	Part 970	-	0.3681091385083273	53.410716308280826	36.58010014332831	64.2720723990351	0.4316995717801538	0.45032304653763955	0.40388473713453177	-0.006765216340014524	-0.005028606381440707	-0.01898847873314777	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.2.1	C.00001.00002.00002.00002.00003.00002.00001	Part 971	+	0.2022086534788832	50.79826274886727	-89.359991904348135	-90.66908159293234	0.304458476429242	0.2881186650118538	0.3122199907550542	0.007494641712167683	0.022637634702947024	-0.007655420762313105	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.2.2	C.00001.00002.00002.00002.00003.00002.00002	Part 972	-	0.7260099024197553	65.38590369746089	-32.00422446243465	-55.6092987768352	0.9560992614910911	0.9985063911532315	0.9197697673823055	-0.012492996004439965	0.008983591062734532	0.05464491021346929	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.2.3	C.00001.00002.00002.00002.00003.00002.00003	Part 973	-	0.47460219804244114	-59.95682361535728	23.87014077976346	-2.4481114000082016	0.5965026386467733	0.5850507321042127	0.5739573068366166	0.017461955802500373	7.807431255930462e-4	-2.0049108263685717e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.2.4	C.00001.00002.00002.00002.00003.00002.00004	Part 974	+	0.7313970257029868	33.90182601287961	-52.097645588219166	99.86968045122921	0.8877209397004133	0.9488907643141312	0.8792649348780672	0.022408164986990456	0.0759425053446322	0.0380751266551434	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.3.1	C.00001.00002.00002.00002.00003.00003.00001	Part 975	-	0.7002253949027508	-48.32895137369633	94.38803419470787	-73.54296059347689	0.9179289537677093	0.9453526066367571	1.0598639204396196	0.005793379845730145	0.009932665524244062	-0.003364331952347276	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.3.2	C.00001.00002.00002.00002.00003.00003.00002	Part 976	+	0.7271825440614484	-27.61601754464209	-61.12668598070741	-75.3458530176431	0.9541210459817209	0.9697491713331543	1.1351335287392776	0.005582495038339213	0.006671195595068952	0.0011535569103235399	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.3.3	C.00001.00002.00002.00002.00003.00003.00003	Part 977	-	0.38601829275116323	10.229263873770833	32.793070236220956	30.60879916884005	0.4794250298044296	0.4519723346396494	0.473361332684626	-0.02470872411088412	-0.016706551862551232	0.00608256028791015	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.3.4	C.00001.00002.00002.00002.00003.00003.00004	Part 978	-	0.29627420678082855	-1.0771852917969227	-32.89890778250992	-20.413750782608986	0.3830441099038879	0.4326566646366207	0.372606716061135	0.019626688675236842	0.011439537622117968	0.01459983770374012	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.2.2.2.3.4.1	C.00001.00002.00002.00002.00003.00004.00001	Part 979	-	0.27105822088592685	-9.020871249958873	94.69756302423775	-74.91972697898746	0.39951975900346126	0.4168247106634905	0.38660585833770034	0.02142547459437949	-0.006735890149523673	-0.010790705266209476	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
